Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2014-04-10T20:00:00Z,SPY,150.269030208,1159,Market On Open,Filled,174161.80601107,"" 
2014-04-15T20:00:00Z,SPY,153.016043112,-1159,Market On Open,Filled,-177345.59396681,"Liquidated" 
2014-04-16T20:00:00Z,SPY,153.329516056,1161,Market On Open,Filled,178015.56814102,"" 
2014-04-21T20:00:00Z,SPY,154.459668512,-1161,Market On Open,Filled,-179327.67514243,"Liquidated" 
2014-04-22T20:00:00Z,SPY,154.92162864,1159,Market On Open,Filled,179554.16759376,"" 
2014-05-01T20:00:00Z,SPY,155.358840904,-1159,Market On Open,Filled,-180060.89660774,"Liquidated" 
2014-05-02T20:00:00Z,SPY,154.393674208,1161,Market On Open,Filled,179251.05575549,"" 
2014-05-09T20:00:00Z,SPY,155.721809576,-1161,Market On Open,Filled,-180793.02091774,"Liquidated" 
2014-05-13T20:00:00Z,SPY,156.587984816,1159,Market On Open,Filled,181485.47440174,"" 
2014-05-23T20:00:00Z,SPY,157.610896528,-1159,Market On Open,Filled,-182671.02907595,"Liquidated" 
2014-05-27T20:00:00Z,SPY,158.01511164,1156,Market On Open,Filled,182665.46905584,"" 
2014-06-04T20:00:00Z,SPY,159.565977784,-1156,Market On Open,Filled,-184458.2703183,"Liquidated" 
2014-06-06T20:00:00Z,SPY,161.158090368,1145,Market On Open,Filled,184526.01347136,"" 
2014-06-10T20:00:00Z,SPY,160.753875256,-1145,Market On Open,Filled,-184063.18716812,"Liquidated" 
